Ref.Data,Citta,Zona,Address,Price,Dimension (m2),Floor,Ascensore,Rooms,Bathrooms,Build.Date,Stato,longitude,latitude
09/05/2023,Torino,San Salvario - Dante,via Antonio Canova 3,209000,87,5,1,3,1,1970,Da ristrutturare,7.6700667,45.0452577
09/05/2023,Torino,San Salvario - Dante,corso Raffaello 2,189000,64,1,0,3,1,1910,Ottimo / Ristrutturato,7.6756346,45.0523274
13/04/2023,Torino,San Salvario - Dante,Loft via Saluzzo,139000,126,1,0,3,2,1960,Da ristrutturare,,
13/04/2023,Torino,San Salvario - Dante,Loft via Saluzzo,149000,90,1,0,3,1,1960,Da ristrutturare,,
09/05/2023,Torino,San Salvario - Baretti,via Cesare Lombroso 13,425000,130,2,1,4,2,2019,Ottimo / Ristrutturato,7.6826028,45.0563332
27/03/2023,Torino,San Salvario - Dante,via Ormea 164,138000,60,6,1,3,1,1970,Buono / Abitabile,7.67522295336235,45.0431346
04/05/2023,Torino,San Salvario - Baretti,Loft via Saluzzo 42,175000,60,0,0,2,1,1980,Nuovo / In costruzione,,
27/03/2023,Torino,San Salvario - Dante,via Vincenzo Monti 26,119000,62,3,0,3,1,1925,Buono / Abitabile,7.6778801,45.0480196
08/05/2023,Torino,San Salvario - Dante,corso Bramante,364000,110,5,1,4,2,1980,Nuovo / In costruzione,7.6772749,45.0415902
08/04/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 31,100000,33,0,1,1,1,2022,Nuovo / In costruzione,7.6763902,45.0432435
24/03/2023,Torino,San Salvario - Baretti,da ristrutturare,375000,150,4,1,5,2,1881,Da ristrutturare,,
18/04/2023,Torino,San Salvario - Baretti,via Giuseppe Baretti 29,175000,80,1,1,3,1,1980,Ottimo / Ristrutturato,7.6831955,45.0569359
04/05/2023,Torino,San Salvario - Dante,via Saluzzo 43,154000,50,0,1,1,1,2023,Nuovo / In costruzione,7.6777351,45.0554894
23/03/2023,Torino,San Salvario - Baretti,via Sant'Anselmo 36,135000,43,2,0,2,1,1890,Ottimo / Ristrutturato,7.6802106,45.0572166
09/05/2023,Torino,San Salvario - Baretti,via Silvio Pellico 31,795000,270,4,1,5,2,1930,Buono / Abitabile,7.6854221,45.0568682
21/04/2023,Torino,San Salvario - Dante,via Oddino Morgari 2,249000,100,2,1,3,1,1900,Buono / Abitabile,7.676298,45.0547212
09/05/2023,Torino,San Salvario - Dante,via Antonio Canova 40,199000,76,3,1,1,1,1930,Ottimo / Ristrutturato,7.6766378,45.0438499
09/05/2023,Torino,San Salvario - Baretti,corso Guglielmo Marconi 13,210000,54,1,1,2,1,1890,Ottimo / Ristrutturato,7.6796645,45.056481
21/03/2023,Torino,San Salvario - Dante,nuovo,79000,45,1,0,2,1,1930,Nuovo / In costruzione,6.933791515978864,45.84514755
20/03/2023,Torino,San Salvario - Dante,via Tommaso Valperga Caluso 3,189000,120,2,0,4,1,1900,Buono / Abitabile,,
27/04/2023,Torino,San Salvario - Dante,corso Bramante 89,279000,114,5,1,4,2,1934,Ottimo / Ristrutturato,7.6753868,45.0421159
27/04/2023,Torino,San Salvario - Baretti,corso Vittorio Emanuele II 5,748000,257,2,1,5,3,1980,Buono / Abitabile,7.6863207,45.0598192
12/04/2023,Torino,San Salvario - Baretti,via Belfiore 13,45000,16,3,0,1,1,1850,Ottimo / Ristrutturato,7.6797698,45.057481
22/03/2023,Torino,San Salvario - Baretti,via Belfiore 13,45000,16,3,0,1,1,1850,Ottimo / Ristrutturato,7.6797698,45.057481
09/05/2023,Torino,San Salvario - Dante,corso Massimo d'Azeglio 106,279000,91,0,1,3,2,1954,Buono / Abitabile,7.6772285,45.0439445
21/03/2023,Torino,San Salvario - Dante,via Federico Menabrea 18,400000,75,3,1,3,2,1980,Ottimo / Ristrutturato,,
12/04/2023,Torino,San Salvario - Baretti,via Sant'Anselmo 3,175000,65,0,0,3,1,1800,Nuovo / In costruzione,7.6823143,45.060804
23/03/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 25,950000,160,2,1,4,2,2005,Nuovo / In costruzione,7.6800094,45.0454944
08/05/2023,Torino,San Salvario - Baretti,via Claudio Luigi Berthollet 43,230000,95,0,1,3,1,1800,Ottimo / Ristrutturato,7.6852304,45.0576702
01/04/2023,Torino,San Salvario - Dante,via Emanuele Thesauro 6,80000,31,3,1,1,1,1900,Buono / Abitabile,,
20/03/2023,Torino,San Salvario - Dante,piazza Arturo Graf 118,275000,131,2,1,4,2,1965,Buono / Abitabile,7.673628,45.0452564
06/05/2023,Torino,San Salvario - Dante,via Michelangelo,195000,70,4,1,3,1,1910,Ottimo / Ristrutturato,7.5834594,45.0656615
09/05/2023,Torino,San Salvario - Dante,via Gaetano Donizetti 9,149000,46,1,1,2,1,1910,Ottimo / Ristrutturato,7.6770869,45.0501597
20/04/2023,Torino,San Salvario - Dante,via Madama Cristina 111,119000,70,4,1,3,1,1900,Buono / Abitabile,7.6766812,45.0486758
20/04/2023,Torino,San Salvario - Dante,via Ormea 150,199000,100,0,1,4,2,1930,Buono / Abitabile,7.6757267,45.0444253
06/05/2023,Torino,San Salvario - Dante,via Pietro Giuria,299000,95,4,1,3,1,1906,Ottimo / Ristrutturato,7.6793421,45.0494479
06/05/2023,Torino,San Salvario - Dante,via Ormea,119000,60,2,1,2,1,1949,Da ristrutturare,7.6796329,45.0509678
18/04/2023,Torino,San Salvario - Dante,via Antonio Canova 36,325000,126,2,1,4,1,1900,Buono / Abitabile,7.6753818,45.0440883
05/05/2023,Torino,San Salvario - Baretti,via Madama Cristina 37,325000,110,4,1,4,1,1900,Ottimo / Ristrutturato,7.6818893,45.0560444
24/04/2023,Torino,San Salvario - Dante,via Pietro Giuria 30,115000,100,6,1,1,1,1980,Da ristrutturare,7.67913,45.0492835
18/04/2023,Torino,San Salvario - Baretti,via Madama Cristina 9,189000,75,5,1,3,1,1890,Da ristrutturare,7.6843459,45.0595979
14/03/2023,Torino,San Salvario - Baretti,via Giuseppe Baretti 27,220000,138,2,1,5,2,1970,Buono / Abitabile,7.6827303,45.0571025
21/03/2023,Torino,San Salvario - Baretti,via Giuseppe Baretti 29,175000,70,1,1,3,2,1910,Ottimo / Ristrutturato,7.6831955,45.0569359
09/03/2023,Torino,San Salvario - Dante,via Saluzzo 43,220000,57,0,1,2,1,2023,Nuovo / In costruzione,7.6777351,45.0554894
30/03/2023,Torino,Lingotto,corso Bramante 58/B,159000,82,1,1,3,1,1962,Buono / Abitabile,7.664899,45.0451015
17/04/2023,Torino,San Salvario - Baretti,via Saluzzo 40,174000,90,1,0,4,1,1900,Buono / Abitabile,7.6784323,45.0576823
08/03/2023,Torino,San Salvario - Dante,via Tiziano Vecellio 23,178000,81,4,1,3,2,1960,Da ristrutturare,7.6732313,45.045524
05/05/2023,Torino,San Salvario - Dante,piazza Nizza 81,198000,91,8,1,3,1,1957,Buono / Abitabile,7.6750484,45.051111
08/03/2023,Torino,San Salvario - Baretti,corso Massimo d'Azeglio 14,3000000,370,4,1,5,3,1900,Buono / Abitabile,7.6859858,45.0571254
15/04/2023,Torino,San Salvario - Dante,via Tommaso Grossi 10,190000,50,0,1,2,1,1970,Ottimo / Ristrutturato,7.6712424,45.0464745
03/05/2023,Torino,San Salvario - Baretti,via Nizza 29/SCALA A,109000,51,5,1,2,1,1970,Ottimo / Ristrutturato,,
05/05/2023,Torino,San Salvario - Dante,via Lodovico Antonio Muratori 12,218000,60,2,1,2,1,2003,Ottimo / Ristrutturato,7.6698241,45.0459336
08/05/2023,Torino,San Salvario - Dante,via Ormea,566000,175,4,1,5,2,1980,Nuovo / In costruzione,7.6796329,45.0509678
08/05/2023,Torino,San Salvario - Dante,via Saluzzo,222000,70,1,1,3,1,1980,Nuovo / In costruzione,7.6740843,45.0462565
17/03/2023,Torino,San Salvario - Baretti,Palazzo - Edificio in Vendita,695000,250,5,1,1,1,1980,,,
03/05/2023,Torino,San Salvario - Baretti,via Saluzzo 17/A,79000,42,4,0,2,1,1900,Ottimo / Ristrutturato,7.6793328,45.0596496
04/05/2023,Torino,San Salvario - Dante,corso Bramante 59,469000,150,4,1,5,2,1920,Ottimo / Ristrutturato,7.6708712,45.0431338
09/05/2023,Torino,San Salvario - Dante,via Antonio Canova 25,459000,154,3,1,5,2,1960,Ottimo / Ristrutturato,7.674897,45.0443133
02/03/2023,Torino,San Salvario - Dante,piazza Nizza 83,469000,209,1,1,5,1,1957,Ottimo / Ristrutturato,7.6749816,45.0509383
05/05/2023,Torino,San Salvario - Dante,via Ormea 99,198000,90,0,1,4,1,1970,Ottimo / Ristrutturato,7.678115,45.0487814
19/04/2023,Torino,San Salvario - Dante,via Pietro Giuria,219000,84,2,0,3,1,1980,Ottimo / Ristrutturato,7.6793421,45.0494479
27/04/2023,Torino,San Salvario - Baretti,via Sant'Anselmo 40,200000,130,0,1,4,1,1970,Buono / Abitabile,7.6800929,45.0568213
01/03/2023,Torino,San Salvario - Dante,via Ugo Foscolo 25,390000,160,1,1,5,2,1970,Buono / Abitabile,7.6779769,45.0471647
03/04/2023,Torino,San Salvario - Baretti,via Sant'Anselmo 19,150000,70,4,1,3,1,1890,Buono / Abitabile,7.6807734,45.0581865
02/05/2023,Torino,San Salvario - Dante,piazza Arturo Graf 132,449000,170,4,1,5,2,1970,Buono / Abitabile,7.673108,45.0440505
21/04/2023,Torino,San Salvario - Baretti,via Bernardino Galliari 12,260000,90,1,0,4,1,1890,,7.6819956,45.059729
03/05/2023,Torino,San Salvario - Baretti,via Belfiore 14,125000,59,3,1,2,1,1970,Buono / Abitabile,7.6799645,45.058354
02/05/2023,Torino,San Secondo,via Nizza,249000,93,2,1,4,1,1980,Ottimo / Ristrutturato,7.6651957,45.0270088
28/03/2023,Torino,San Salvario - Baretti,via Silvio Pellico 9,135000,47,0,0,2,1,1950,Ottimo / Ristrutturato,7.6822998,45.05799
27/02/2023,Torino,San Salvario - Baretti,via Saluzzo 17,279000,140,2,1,5,2,1890,Da ristrutturare,7.6792858,45.05953
24/02/2023,Torino,San Salvario - Baretti,via Belfiore 17,49000,25,5,0,1,1,1890,Buono / Abitabile,7.6796373,45.0571366
06/05/2023,Torino,San Salvario - Dante,via Belfiore,218000,102,0,0,3,1,1987,,7.6784896,45.054363
04/04/2023,Torino,San Salvario - Dante,via Francesco Petrarca 18,45000,20,4,1,1,1,1828,Buono / Abitabile,7.6776263,45.0490377
20/04/2023,Torino,San Salvario - Dante,corso Raffaello 8/BIS,590000,190,3,1,5,3,1950,Da ristrutturare,7.6766669,45.0519634
09/05/2023,Torino,San Salvario - Dante,via Saluzzo 117,149000,39,2,0,2,1,1930,Da ristrutturare,7.6743035,45.0465718
05/05/2023,Torino,San Salvario - Dante,via Saluzzo 59,153000,70,0,1,2,1,1900,Nuovo / In costruzione,7.6766431,45.0526837
05/05/2023,Torino,San Salvario - Dante,via Gaetano Donizetti 15,89000,42,2,0,2,1,1960,Buono / Abitabile,7.6779979,45.049898
06/04/2023,Torino,San Salvario - Dante,corso Massimo D'azeglio,840000,279,8,1,5,2,1970,Buono / Abitabile,7.6831181,45.0530387
21/04/2023,Torino,San Salvario - Dante,corso Massimo d'Azeglio 70,420000,153,2,1,5,2,1960,Ottimo / Ristrutturato,7.6794952,45.0482479
08/05/2023,Torino,San Salvario - Dante,via Ugo Foscolo 17,143000,60,1,1,2,1,1900,Ottimo / Ristrutturato,7.6765492,45.0476619
20/04/2023,Torino,San Salvario - Dante,via Madama Cristina 114,189000,75,0,0,3,1,1920,Ottimo / Ristrutturato,7.6743493,45.0457183
08/05/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 35,780000,165,2,1,5,3,2022,Nuovo / In costruzione,7.6794974,45.0441022
08/05/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 35,1035000,203,4,1,5,1,2022,Nuovo / In costruzione,7.6794974,45.0441022
08/05/2023,Torino,San Salvario - Dante,via Tommaso Grossi,391000,120,4,1,4,2,1980,Nuovo / In costruzione,7.6707836,45.0450081
27/02/2023,Torino,San Salvario - Dante,via Antonio Canova 6,198000,91,1,1,3,1,1970,,7.6702176,45.0450652
13/02/2023,Torino,San Salvario - Dante,via Conte Emanuele Thesauro 2,420000,145,4,0,4,2,1862,Buono / Abitabile,7.676622,45.0557862
21/03/2023,Torino,San Salvario - Dante,via Lodovico Antonio Muratori 4,279000,95,6,1,4,2,2002,Nuovo / In costruzione,7.669665965798165,45.0469523
06/05/2023,Torino,San Salvario - Baretti,via Sant'Anselmo,380000,145,4,1,4,2,1961,Buono / Abitabile,7.6810662,45.0591201
08/05/2023,Torino,San Salvario - Baretti,via Silvio Pellico,473000,140,1,1,5,2,1980,Nuovo / In costruzione,7.6829458,45.0577068
03/02/2023,Torino,Lingotto,piazza Giosuè Carducci 122,370000,186,6,1,5,2,1967,Ottimo / Ristrutturato,7.6705533,45.0424767
15/04/2023,Torino,San Salvario - Baretti,via Belfiore 10,189000,115,4,0,4,2,1912,Buono / Abitabile,7.6800779,45.0586477
06/05/2023,Torino,San Salvario - Baretti,via Saluzzo/via Giacosa,348000,340,0,0,4,2,1883,Buono / Abitabile,,
03/04/2023,Torino,San Salvario - Dante,corso Raffaello 28,280000,75,2,1,3,2,1899,Ottimo / Ristrutturato,7.6799467,45.0508417
29/04/2023,Torino,San Salvario - Dante,via Madama Cristina 95,225000,110,1,1,4,1,1882,Buono / Abitabile,7.67745,45.0498
20/04/2023,Torino,San Salvario - Dante,corso Massimo d'Azeglio 60,215000,85,0,1,3,1,1970,Buono / Abitabile,7.6798599,45.0487464
16/02/2023,Torino,San Salvario - Dante,via Ugo Foscolo 30,415000,188,1,1,5,3,1939,Da ristrutturare,7.6783704,45.0468703
11/04/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 1,155000,100,0,1,4,1,1962,Da ristrutturare,7.6696915,45.0445178
29/04/2023,Torino,San Salvario - Dante,corso Dante Alghieri 131,565000,185,3,1,5,2,1932,Buono / Abitabile,,
21/04/2023,Torino,San Salvario - Dante,via Nizza 45,249000,100,2,1,3,1,1900,Buono / Abitabile,7.6760384,45.0545838
02/05/2023,Torino,San Salvario - Dante,corso Dante Alighieri 103,370000,91,3,1,3,1,2024,Nuovo / In costruzione,7.6806056,45.0467841
08/04/2023,Torino,San Salvario - Dante,via Ugo Foscolo 30,225000,100,1,1,4,1,1939,Buono / Abitabile,7.6783704,45.0468703
08/04/2023,Torino,San Salvario - Dante,via Ugo Foscolo 30,215000,86,1,1,4,1,1939,Buono / Abitabile,7.6783704,45.0468703
28/03/2023,Torino,San Salvario - Dante,via Tommaso Grossi 2 bis,200000,94,3,1,3,1,1970,Buono / Abitabile,7.671519,45.0471648
05/04/2023,Torino,San Salvario - Baretti,corso Guglielmo Marconi 25,635000,170,4,1,5,3,2023,Nuovo / In costruzione,7.6822755,45.0556492
24/04/2023,Torino,San Secondo,via Nizza 26,134000,38,5,0,2,1,1980,Ottimo / Ristrutturato,7.6759784,45.0556462
08/04/2023,Torino,San Salvario - Dante,corso Massimo d'Azeglio 114,265000,112,3,1,4,1,1955,Buono / Abitabile,7.6768172,45.0428928
02/02/2023,Torino,San Salvario - Dante,corso Dante Alighieri,245000,70,3,1,3,1,1920,Buono / Abitabile,7.6832917,45.0455042
20/04/2023,Torino,San Salvario - Dante,via Nizza 108,239000,120,1,1,5,1,1960,Buono / Abitabile,7.671474,45.043589
02/05/2023,Torino,San Salvario - Dante,via Vincenzo Monti 40,445000,119,1,1,4,2,2024,Nuovo / In costruzione,7.6809558,45.0469364
26/04/2023,Torino,San Salvario - Baretti,via Giuseppe Baretti 19,178000,100,1,1,4,2,1960,Buono / Abitabile,7.6816554,45.0574895
19/01/2023,Torino,San Salvario - Baretti,via Nizza 29,189000,90,3,1,3,1,1880,Da ristrutturare,7.6776199,45.0582804
27/03/2023,Torino,San Salvario - Dante,via Tommaso Grossi,185000,100,2,0,4,2,1934,Da ristrutturare,7.6707836,45.0450081
03/04/2023,Torino,San Salvario - Dante,Loft via Ormea,155000,90,0,1,3,1,2021,Ottimo / Ristrutturato,,
03/02/2023,Torino,San Salvario - Dante,via Pio Foà,269000,130,1,1,4,2,1965,Da ristrutturare,7.6762062,45.0432159
02/05/2023,Torino,San Salvario - Dante,via Vincenzo Monti 40,520000,138,1,1,5,2,2024,Nuovo / In costruzione,7.6809558,45.0469364
07/03/2023,Torino,San Salvario - Dante,via VALPERGA  CALUSO,265000,80,0,0,3,1,1980,Nuovo / In costruzione,7.6809857,45.0527372
13/01/2023,Torino,San Salvario - Baretti,via Berthollet 14,195000,70,4,1,5,1,1890,Nuovo / In costruzione,,
06/04/2023,Torino,San Salvario - Dante,via Tiziano Vecellio 30,83000,50,0,0,2,1,1958,Buono / Abitabile,7.6753469,45.0450212
08/05/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 28,210000,110,3,1,5,1,1900,Ottimo / Ristrutturato,7.6756545,45.0432734
18/02/2023,Torino,San Salvario - Dante,piazza De Amicis 127,390000,155,2,1,5,2,1900,Ottimo / Ristrutturato,7.6730794,45.0465361
20/04/2023,Torino,San Salvario - Dante,via Ormea 143,94000,50,0,1,2,1,1900,Ottimo / Ristrutturato,7.6756168,45.0435513
03/05/2023,Torino,San Salvario - Baretti,via Giuseppe Baretti 5,184000,64,2,1,3,1,1800,Buono / Abitabile,7.6792406,45.0582468
08/05/2023,Torino,San Salvario - Dante,via Giorgio Bidone 3,249000,116,3,0,4,2,1900,Buono / Abitabile,7.6760615,45.0531757
04/05/2023,Torino,San Salvario - Dante,via Belfiore,160000,52,0,0,2,1,1960,Nuovo / In costruzione,7.6784896,45.054363
03/05/2023,Torino,San Salvario - Dante,corso Massimo d'Azeglio 76,769000,183,8,1,5,2,1970,Buono / Abitabile,7.678885,45.0474677
20/04/2023,Torino,San Salvario - Dante,via Nizza 155,269000,97,1,1,4,3,1900,Ottimo / Ristrutturato,7.6715913,45.0431768
03/04/2023,Torino,San Salvario - Baretti,via Saluzzo 16,345000,99,2,1,3,1,1850,Nuovo / In costruzione,7.6794059,45.0600991
03/04/2023,Torino,San Salvario - Baretti,via Saluzzo 16,290000,86,2,1,3,1,1850,Nuovo / In costruzione,7.6794059,45.0600991
06/05/2023,Torino,San Salvario - Dante,via Federico Menabrea,210000,65,2,1,3,1,2011,Nuovo / In costruzione,7.6752552,45.042702
06/05/2023,Torino,San Salvario - Dante,via Federico Menabrea,240000,85,2,1,3,1,2011,Ottimo / Ristrutturato,7.6752552,45.042702
18/04/2023,Torino,San Secondo,via Nizza 26,89000,36,5,0,1,1,1980,Ottimo / Ristrutturato,7.6759784,45.0556462
15/03/2023,Torino,San Salvario - Dante,via Campana,285000,95,0,0,3,1,1980,Buono / Abitabile,7.6782783,45.0550143
08/05/2023,Torino,San Salvario - Dante,via Bramante,223000,65,2,1,3,1,1980,Nuovo / In costruzione,7.7005195,45.1493343
17/02/2023,Torino,San Salvario - Dante,via Ormea 164,65000,32,6,1,2,1,1975,Ottimo / Ristrutturato,7.67522295336235,45.0431346
28/03/2023,Torino,San Salvario - Baretti,Loft via Saluzzo 29,230000,55,0,1,2,1,2011,Ottimo / Ristrutturato,,
06/05/2023,Torino,San Salvario - Baretti,Loft via Madama Cristina 28,135000,130,0,0,2,1,1900,Da ristrutturare,,
13/12/2022,Torino,San Salvario - Baretti,via Claudio Luigi Berthollet 6,39000,28,3,0,1,1,1900,Buono / Abitabile,7.6798309,45.0594671
14/12/2022,Torino,San Salvario - Dante,Palazzo - Edificio in Vendita,9800000,5,0,0,5,1,1980,Buono / Abitabile,,
08/05/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 31,277000,74,2,1,3,1,2022,Nuovo / In costruzione,7.6763902,45.0432435
08/05/2023,Torino,San Salvario - Dante,via Benvenuto Cellini 31,180000,65,0,1,3,1,2022,Nuovo / In costruzione,7.6763902,45.0432435
20/04/2023,Torino,San Salvario - Dante,corso Massimo d'Azeglio 55,699000,200,6,1,5,2,1958,Buono / Abitabile,7.6779322,45.043841
08/04/2023,Torino,San Salvario - Dante,via Antonio Canova 3,290000,91,5,1,4,2,1970,Ottimo / Ristrutturato,7.6700667,45.0452577
29/03/2023,Torino,San Salvario - Dante,corso Dante Alighieri 61,145000,80,3,0,3,1,1924,Buono / Abitabile,7.6740065,45.047372
28/12/2022,Torino,San Salvario - Dante,via Antonio Canova 5,115000,65,0,1,2,1,1960,Buono / Abitabile,7.6702826,45.0452166
03/05/2023,Torino,San Salvario - Dante,via Vincenzo Monti 9,230000,120,2,1,4,1,1957,Buono / Abitabile,7.6753024,45.0488609
06/03/2023,Torino,San Salvario - Dante,via Conte Emanuele Thesauro 5,149000,60,3,0,2,1,1900,Ottimo / Ristrutturato,7.6771929,45.0557443
05/12/2022,Torino,San Salvario - Baretti,corso Vittorio Emanuele II 27,139000,55,1,1,2,1,1900,,7.6832794,45.0609023
09/05/2023,Torino,San Salvario - Dante,via Ormea 145,144000,47,2,0,2,1,1960,Buono / Abitabile,7.6755844,45.0434486
12/04/2023,Torino,San Salvario - Dante,via Tiziano 17,280000,130,3,1,4,2,1900,Ottimo / Ristrutturato,7.6721344,45.045762
09/02/2023,Torino,San Salvario - Dante,via Tommaso Grossi 17,89700,40,1,1,1,1,1980,Ottimo / Ristrutturato,7.6710676,45.0455353
02/05/2023,Torino,San Salvario - Dante,via Vincenzo Monti 40,420000,112,2,1,4,2,2024,Nuovo / In costruzione,7.6809558,45.0469364
30/11/2022,Torino,San Salvario - Baretti,via Berthollet 8,150000,70,1,0,2,1,1800,Da ristrutturare,,
17/03/2023,Torino,San Salvario - Dante,piazza Arturo Graf 122,365000,129,5,1,4,1,1965,Da ristrutturare,7.6734984,45.0449724
08/05/2023,Torino,San Salvario - Dante,via Ormea 164,65000,35,4,1,1,1,1990,Ottimo / Ristrutturato,7.67522295336235,45.0431346
10/12/2022,Torino,San Salvario - Dante,via Gaetano Donizetti 21,104000,80,0,0,4,1,1980,Da ristrutturare,7.6789683,45.0495559
07/03/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 4,345000,160,0,1,5,2,1950,Da ristrutturare,7.6810946,45.0474478
29/12/2022,Torino,San Salvario - Dante,via Saluzzo 47,49900,36,0,1,2,1,1960,Da ristrutturare,7.6774484,45.05475
03/02/2023,Torino,San Salvario - Baretti,via Nizza 35BIS,340000,111,2,1,4,2,2008,Ottimo / Ristrutturato,7.6768269,45.0565304
09/05/2023,Torino,San Salvario - Baretti,via Silvio Pellico 21,510000,140,2,1,5,3,2023,Nuovo / In costruzione,7.6845123,45.0571931
13/04/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 35,720000,177,0,1,4,3,2022,Nuovo / In costruzione,7.6794974,45.0441022
08/05/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 35,390000,86,1,1,2,2,2022,Nuovo / In costruzione,7.6794974,45.0441022
13/04/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 35,660000,142,2,1,4,3,2022,Nuovo / In costruzione,7.6794974,45.0441022
13/04/2023,Torino,San Salvario - Dante,via Gabriele Chiabrera 35,580000,125,2,1,4,3,2022,Nuovo / In costruzione,7.6794974,45.0441022
04/05/2023,Torino,San Salvario - Baretti,via San Pio V,395000,143,3,1,5,2,1950,Buono / Abitabile,7.6826045,45.0604249
20/04/2023,Torino,San Salvario - Dante,via Ormea 164,79000,40,3,1,1,1,1970,Ottimo / Ristrutturato,7.67522295336235,45.0431346
03/03/2023,Torino,San Salvario - Dante,via Nizza 50,149000,73,3,0,4,1,1864,Buono / Abitabile,7.6741831,45.050536
20/04/2023,Torino,Via Nizza 99,via Nizza 99,129000,55,1,0,2,1,1900,Ottimo / Ristrutturato,7.6739487,45.0492694
22/02/2023,Torino,San Salvario - Dante,corso Dante,590000,219,3,1,5,3,1971,Ottimo / Ristrutturato,7.6838326,45.0454052
18/04/2023,Torino,San Salvario - Dante,via Ormea 76,398000,175,4,1,5,2,1800,Buono / Abitabile,7.6800441,45.0516572
11/04/2023,Torino,San Salvario - Dante,via Ilarione Petitti 16,349000,116,3,1,3,2,1963,Ottimo / Ristrutturato,7.6728808,45.0462914
20/11/2022,Torino,San Salvario - Dante,via Giorgio Bidone 10,249000,90,0,1,5,2,1960,Ottimo / Ristrutturato,7.6763735,45.0530035
06/03/2023,Torino,San Salvario - Dante,via Ormea 164,67000,39,2,1,2,1,1968,Buono / Abitabile,7.67522295336235,45.0431346
17/02/2023,Torino,San Salvario - Baretti,via Cesare Lombroso 4,259000,115,2,1,5,1,1965,Buono / Abitabile,7.6807811,45.0568705
